Marca temporal;PROGRAMA;A;B;C;D;E;F_;G;H;I;J;K;L;M;N;O;P;Q;R;S;T_;U;V;W;X;Y;Z;AA;AB;AC;AD;AE;AF;AG;AH;AI;AJ;AK;AL;AM;AN;AO;AP;AQ;AR;AS;AT;AU;AV;AW;AX;AY;AZ;BA;BB
10/8/2020 8:23:27;Pedagogía, Mención Docencia e Innovación Educativa (RED Universidad Católica de Cuenca);9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;6;5;7;7;9;9;9;8;8;9;6;9;9;9;9;9;9;9;9;9;8;8;5;9;8;9;9;8;9;9;9;9;9;9
10/8/2020 8:34:09;Pedagogía, Mención Docencia e Innovación Educativa (RED Universidad Católica de Cuenca);9;9;9;9;9;9;9;9;8;8;9;8;9;9;9;9;9;9;9;9;8;8;8;8;9;9;9;5;5;9;8;9;9;9;8;9;9;9;9;8;8;8;8;9;8;9;9;9;9;8;9;9;9;9
10/8/2020 8:34:44;Pedagogía, Mención Docencia e Innovación Educativa (RED Universidad Católica de Cuenca);8;9;9;9;9;8;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;8;9;8;9;9;8;7;8;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;8;9;9;9;9;9
10/8/2020 8:40:05;Estadística, Mención Estadística Aplicada;8;8;8;8;8;8;7;9;6;7;7;7;9;8;8;8;8;7;7;6;7;7;7;7;9;9;7;6;6;8;7;8;9;7;7;7;7;7;6;8;8;7;5;8;7;8;7;7;7;7;8;8;8;8
10/8/2020 8:45:35;Pedagogía, Mención Docencia e Innovación Educativa (RED Universidad Católica de Cuenca);8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;6;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 8:47:08;Pedagogía, Mención Bachillerato Técnico;7;6;9;8;9;9;9;9;9;9;7;8;9;8;8;8;8;8;8;9;9;9;9;9;9;9;8;6;7;7;6;9;9;7;9;9;7;7;5;8;8;8;5;9;9;9;9;8;8;7;9;9;9;9
10/8/2020 8:53:16;Estadística, Mención Estadística Aplicada;8;7;7;8;8;8;7;9;6;7;7;8;8;8;8;8;8;8;8;7;6;6;7;6;9;8;7;5;7;8;8;8;9;7;7;8;6;7;6;8;7;7;5;8;6;8;8;6;8;6;8;8;8;8
10/8/2020 9:05:52;Administración de Empresas;8;8;8;9;9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;5;7;7;7;8;8;8;8;8;8;8;8;8;8;6;8;8;7;7;8;8;8;8;8;8;8
10/8/2020 9:18:46;Administración de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;9;9;9;9;9;8;9;9;9;9;9
10/8/2020 9:19:52;Administración de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;9;9;9;9;9;8;9;9;9;9;9
10/8/2020 9:25:33;Administración de Empresas;8;9;9;9;9;9;7;9;8;8;8;8;8;8;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
10/8/2020 9:32:10;Administración de Empresas;7;9;9;6;9;7;8;9;8;9;9;8;8;8;9;9;7;9;9;8;8;9;9;9;4;8;2;2;2;5;1;7;9;1;9;8;8;7;6;9;9;9;1;9;8;9;8;8;2;5;9;9;9;9
10/8/2020 9:39:14;Administración de Empresas;5;5;5;7;6;6;5;7;4;5;5;6;7;7;6;6;6;6;6;6;7;5;4;7;5;7;5;6;5;7;3;5;7;6;5;3;4;5;6;8;7;7;4;6;5;6;5;7;6;5;7;6;7;7
10/8/2020 9:41:36;Matemática;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;8;8;8;9;9;9;9;8;9;8;8;9;9;8;9;9;8;8;9;8;9;9;3;9;9;9;9;9;8;8;9;9;9;9
10/8/2020 9:42:38;Administración de Empresas;9;9;9;9;9;9;9;9;9;8;9;8;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 9:44:59;Administración de Empresas;9;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 9:48:24;Matemática;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 9:53:42;Administración de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 9:54:59;Administración de Empresas;9;8;8;8;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;8;9;9;9;9;9;8;9;9;9;8;9;9;9;9;9;8;9;9;8;8;8;9;9;9;8
10/8/2020 9:59:05;Administración de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:00:28;Pedagogía, Mención Bachillerato Técnico;9;9;9;8;8;9;9;9;8;8;8;9;9;8;8;8;9;8;8;8;9;9;9;8;8;8;9;8;8;9;8;9;9;9;9;8;8;8;9;8;9;9;9;9;9;8;8;8;9;9;9;9;9;9
10/8/2020 10:05:57;Ingeniería Civil, Mención Construcción de Vivienda Social;8;7;7;9;6;6;7;9;8;8;7;7;7;7;8;7;7;7;8;8;7;8;8;6;5;6;6;4;5;4;3;3;4;7;6;7;8;8;8;8;6;8;6;7;7;7;7;6;7;6;6;7;6;7
10/8/2020 10:06:24;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:06:32;Administración de Empresas;8;8;8;8;9;8;8;9;9;7;7;7;8;7;5;8;7;7;7;8;6;7;6;8;9;8;7;6;6;9;8;8;8;8;8;8;7;7;7;9;9;9;8;8;8;8;8;9;8;8;9;9;9;8
10/8/2020 10:08:10;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:08:15;Ingeniería Civil, Mención Construcción de Vivienda Social;8;8;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:08:16;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:09:06;Educación, Mención Enseñanza Básica;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;1;6;9;9;5;9;9;9;9;1;1;5;9;5;9;9;9;9;5;9;7;9;9;8;8
10/8/2020 10:09:57;Administración de Empresas;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;8;8;8;7;8;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9
10/8/2020 10:11:12;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;8;9;9;9;8;8;9;8;9;9;9;9;8;8;9;9;9;9;8;8;8;8;9;7;8;8;9;8;9;9;9;9;9;9;9;9;6;9;8;9;9;9;8;8;9;9;9;9
10/8/2020 10:11:19;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;8;9;9;9;8;8;9;8;9;9;9;9;8;8;9;9;9;9;8;8;8;8;9;7;8;8;9;8;9;9;9;9;9;9;9;9;6;9;8;9;9;9;8;8;9;9;9;9
10/8/2020 10:12:51;Administración de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;8;9;9;9;9;7;9;6;8;8;9;8;9;9;9;9;9;9;9;9
10/8/2020 10:12:54;Administración de Empresas;8;9;9;9;8;5;6;8;4;8;7;7;8;8;6;7;7;7;7;8;7;7;7;7;7;7;5;6;5;7;7;7;8;1;7;7;7;7;8;9;9;5;2;8;7;9;9;9;7;7;8;8;8;8
10/8/2020 10:13:31;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;7;9;6;9;9;9;9;9;9;9;9;9;9;9;9;9;6;9;7;7;7;6;7;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:13:41;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;7;9;6;9;9;9;9;9;9;9;9;9;9;9;9;9;6;9;7;7;7;6;7;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:13:46;Ingeniería Civil, Mención Construcción de Vivienda Social;8;8;9;9;9;9;9;9;9;8;8;8;9;9;9;8;8;9;9;8;8;9;9;9;8;9;9;9;9;9;9;9;8;9;9;9;9;8;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9
10/8/2020 10:15:42;Ingeniería Civil, Mención Construcción de Vivienda Social;8;8;8;8;9;8;8;9;5;8;8;8;9;8;9;9;9;8;8;8;8;8;5;8;5;5;5;2;5;1;5;2;8;5;8;8;7;9;8;9;3;8;3;5;8;8;7;9;6;6;8;9;8;8
10/8/2020 10:16:24;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:16:38;Educación, Mención Enseñanza Básica;8;6;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;7;9;9;9;9;9;9;9;7;8;9;9;9;9;9;9;9;9;9;9;9;4;9;9;9;8;7;8;8;9;9;9;9
10/8/2020 10:18:39;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:20:13;Educación, Mención Comunicación Educativa;9;9;9;9;9;9;8;9;8;9;8;8;9;9;9;9;9;9;9;9;8;9;8;8;8;9;9;7;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;8;9;9;9;9;9;9
10/8/2020 10:22:01;Educación, Mención Comunicación Educativa;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:22:22;Educación, Mención Comunicación Educativa;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
10/8/2020 10:22:30;Educación, Mención Comunicación Educativa;8;8;8;8;7;5;9;9;8;9;8;8;9;8;8;8;9;9;9;9;8;8;7;8;9;9;7;6;8;8;8;8;8;7;8;9;8;8;6;9;9;7;7;9;7;8;8;8;8;8;8;8;8;8
10/8/2020 10:23:05;Educación, Mención Comunicación Educativa;8;8;9;9;9;9;7;8;8;8;7;7;9;8;8;9;8;8;8;9;8;8;8;8;8;8;7;6;7;7;8;9;9;9;9;9;7;8;8;8;8;9;5;8;7;9;8;9;9;6;8;8;8;8
10/8/2020 10:23:26;Educación, Mención Comunicación Educativa;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;9;8;9;9;8;7;9;4;8;9;9;2;8;8;9;9;3;5;8;9;3;8;8;9;9;8;9;7;9;8;9;9
10/8/2020 10:24:57;Ingeniería Civil, Mención Construcción de Vivienda Social;8;9;9;8;9;8;8;9;8;7;7;7;9;9;8;8;9;8;8;8;7;6;7;8;9;9;8;3;8;6;7;7;9;8;9;9;9;7;9;9;9;9;6;8;8;9;7;7;8;9;9;8;9;8
10/8/2020 10:32:35;Administración de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:34:25;Administración de Empresas;8;8;9;9;9;9;8;9;9;9;8;8;9;8;9;9;9;9;9;8;9;9;9;9;9;9;8;7;8;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;9;8;9;9;9;9;9;9;9
10/8/2020 10:36:16;Educación, Mención Comunicación Educativa;9;9;9;9;9;8;7;9;8;8;7;7;9;7;7;7;8;7;7;8;8;7;7;8;8;8;7;5;8;6;6;7;9;7;7;7;7;7;9;9;9;9;6;7;7;8;8;9;7;7;8;8;9;8
10/8/2020 10:38:26;Educación, Mención Comunicación Educativa;8;8;9;8;9;8;9;9;8;8;8;9;9;9;9;9;9;9;9;9;9;9;8;8;8;8;8;7;7;6;9;9;9;7;8;9;8;9;8;9;9;9;3;6;8;8;8;9;8;8;8;8;9;8
10/8/2020 10:42:52;Administración de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:45:15;Pedagogía, Mención Bachillerato Técnico;8;9;9;8;9;8;8;9;8;8;8;8;9;9;9;9;9;9;9;8;8;8;8;8;9;9;8;8;6;8;8;8;9;8;8;8;8;8;8;7;7;8;5;8;8;8;8;7;8;8;8;8;9;9
10/8/2020 10:48:09;Educación, Mención Comunicación Educativa;9;9;9;9;9;9;9;9;8;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;6;9;9;8;9;9;8;9;9;9;9;9;8;9;9;9;8;9;9;8;8;9;9;9;9;9;9
10/8/2020 10:48:56;Administración de Empresas;9;9;9;9;9;8;7;9;9;7;8;9;8;9;8;9;9;9;9;7;7;8;9;9;8;8;8;7;7;8;8;7;7;8;8;8;8;8;7;9;7;8;6;7;8;8;8;8;8;8;7;8;7;8
10/8/2020 10:53:32;Educación, Mención Comunicación Educativa;9;9;1;6;3;9;5;8;6;6;6;6;7;8;7;8;8;8;8;8;8;9;9;9;9;9;3;1;1;7;5;9;9;8;7;7;1;8;1;9;9;9;1;9;1;5;5;9;9;5;5;6;8;7
10/8/2020 10:53:59;Pedagogía, Mención Bachillerato Técnico;8;9;9;9;9;9;8;9;8;9;8;8;9;9;9;9;9;9;9;9;8;7;8;8;7;8;8;7;8;8;6;8;8;7;8;9;8;8;9;9;7;7;7;8;8;7;8;6;8;8;8;9;9;9
10/8/2020 11:00:35;Pedagogía, Mención Bachillerato Técnico;8;9;9;9;9;8;8;9;8;8;8;9;9;9;9;9;9;8;9;9;7;8;8;9;7;8;7;8;8;8;5;8;8;8;8;9;7;9;9;7;8;9;9;9;8;7;7;8;8;6;8;9;8;8
10/8/2020 11:01:56;Pedagogía, Mención Bachillerato Técnico;9;9;9;9;8;9;8;9;9;8;8;8;9;9;9;9;9;9;9;9;9;9;8;8;5;7;7;6;7;9;6;8;8;8;9;9;8;9;7;8;8;9;8;9;8;9;9;8;8;7;8;8;8;8
10/8/2020 11:02:04;Pedagogía, Mención Bachillerato Técnico;9;9;9;9;8;9;8;9;9;8;8;8;9;9;9;9;9;9;9;9;9;9;8;8;5;7;7;6;7;9;6;8;8;8;9;9;8;9;7;8;8;9;8;9;8;9;9;8;8;7;8;8;8;8
10/8/2020 11:04:48;Pedagogía, Mención Docencia e Innovación Educativa (RED Universidad Católica de Cuenca);9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 11:10:03;Educación, Mención Comunicación Educativa;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 11:10:28;Pedagogía, Mención Bachillerato Técnico;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;9;9;8;8;8;8;8;7;8;8;9
10/8/2020 11:15:20;Educación, Mención Comunicación Educativa;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 11:21:51;Pedagogía, Mención Bachillerato Técnico;7;8;9;9;8;9;9;9;8;9;8;8;9;8;8;8;9;9;8;9;8;8;8;8;9;8;8;7;8;9;8;9;8;8;8;8;8;8;9;8;8;9;8;9;8;9;8;8;8;8;8;7;9;8
10/8/2020 11:23:53;Administración de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 11:25:48;Pedagogía, Mención Docencia e Innovación Educativa (RED Universidad Católica de Cuenca);8;8;9;8;9;9;9;9;8;9;9;8;9;9;9;9;9;9;9;8;8;9;8;9;8;7;8;1;8;8;2;7;7;5;8;8;8;9;5;5;8;1;7;7;8;8;8;6;8;7;8;8;8;8
10/8/2020 11:29:02;Pedagogía, Mención Bachillerato Técnico;9;8;9;9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;9;9;8;7;8;9;9;8;8;4;9;7;9;9;9;9;9;7;8;7;8;9;9;9;9;9;8;8;9;9;9;9;9;9;9
10/8/2020 11:30:38;Pedagogía, Mención Bachillerato Técnico;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 11:55:25;Educación, Mención Enseñanza Básica;8;8;9;9;8;9;8;8;8;8;8;8;9;9;8;8;8;9;8;9;8;8;8;8;9;9;8;8;8;8;8;8;9;8;8;9;9;9;8;9;9;9;9;9;8;9;9;9;8;8;9;9;8;8
10/8/2020 12:00:14;Educación, Mención Comunicación Educativa;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 12:22:18;Pedagogía, Mención Bachillerato Técnico;7;8;9;8;8;8;8;9;5;8;6;6;9;7;7;7;7;7;7;8;9;7;7;9;9;9;9;7;7;9;9;9;9;8;8;8;7;7;7;7;9;9;7;9;9;9;9;7;9;9;9;9;9;7
10/8/2020 12:29:42;Educación, Mención Enseñanza Básica;8;8;9;8;8;8;8;8;9;8;8;7;9;8;8;8;8;8;8;9;8;8;7;8;7;8;5;3;3;7;6;8;8;7;7;8;8;8;6;7;8;8;8;8;8;8;8;7;8;8;8;8;8;8
10/8/2020 13:01:49;Educación, Mención Enseñanza Básica;9;9;9;9;8;9;8;9;8;9;7;6;9;8;7;6;8;9;7;7;7;5;1;8;9;8;7;4;3;9;5;9;9;1;3;8;2;8;1;2;5;1;8;8;8;7;8;5;4;3;8;7;7;8
10/8/2020 13:21:56;Pedagogía, Mención Docencia e Innovación Educativa (RED Universidad Católica de Cuenca);9;9;4;9;5;7;4;7;6;4;7;4;9;5;8;8;8;8;8;7;8;7;7;5;7;6;6;7;6;4;7;8;8;1;4;3;5;7;2;2;5;5;1;3;1;8;7;1;6;5;9;5;4;4
10/8/2020 13:48:18;Pedagogía, Mención Bachillerato Técnico;5;6;8;8;8;8;5;8;6;5;2;3;8;7;7;7;6;6;6;7;7;7;7;7;8;8;5;7;5;7;8;7;8;8;7;7;5;5;6;7;7;9;4;7;7;6;7;5;5;6;8;6;7;7
10/8/2020 14:03:00;Educación, Mención Comunicación Educativa;9;9;9;8;9;8;7;8;9;8;8;7;9;8;8;8;8;8;8;9;8;8;8;8;7;8;7;8;8;7;7;7;8;7;8;8;8;7;9;9;8;9;6;7;8;8;8;8;8;8;8;8;8;9
10/8/2020 14:19:22;Matemática;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;7;8;7;8;9;9;7;8;8;6;8;9;9;6;8;8;9;8;9;9;9;9;3;9;9;9;9;9;9;9;9;8;9;9
10/8/2020 14:54:01;Educación, Mención Comunicación Educativa;9;9;8;9;9;7;8;9;9;9;7;8;8;9;9;9;9;9;9;8;8;8;8;8;7;7;7;5;7;8;8;9;9;9;9;9;9;9;8;7;9;9;1;9;9;9;9;8;6;5;9;9;9;9
10/8/2020 15:26:37;Pedagogía, Mención Docencia e Innovación Educativa (RED Universidad Católica de Cuenca);7;7;8;7;7;6;7;7;6;7;6;7;7;8;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;8;7;7;7;7;7;7;7;7;7;7;7;7;7;7
10/8/2020 15:45:44;Educación, Mención Enseñanza Básica;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
10/8/2020 16:53:54;Educación, Mención Comunicación Educativa;3;5;9;7;9;9;9;9;5;9;9;8;9;9;9;9;9;9;9;9;9;2;3;2;9;9;9;1;9;9;9;9;9;5;5;8;5;9;9;3;9;9;9;9;7;9;9;5;9;9;9;8;8;8
10/8/2020 17:34:33;Pedagogía, Mención Docencia e Innovación Educativa (RED Universidad Católica de Cuenca);7;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;8;9;9;9;9;6;1;3;3;7;9;6;9;9;8;9;6;6;8;8;7;8;8;8;8;6;8;8;8;8;9;9
10/8/2020 17:47:06;Educación, Mención Enseñanza Básica;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 19:46:44;Administración de Empresas;9;6;9;9;9;9;9;8;6;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 20:40:04;Estadística, Mención Estadística Aplicada;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 21:56:15;Tecnologías de la Información, Mención Seguridad de Redes y Comunicaciones;9;8;9;9;9;9;9;8;8;8;8;8;9;9;9;9;9;9;9;9;7;7;7;7;9;9;8;8;8;8;8;9;9;8;9;9;9;9;8;8;8;8;4;8;8;9;9;8;9;8;9;9;9;8
10/8/2020 21:59:09;Tecnologías de la Información, Mención Seguridad de Redes y Comunicaciones;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 22:00:12;Tecnologías de la Información, Mención Seguridad de Redes y Comunicaciones;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 22:04:16;Tecnologías de la Información, Mención Seguridad de Redes y Comunicaciones;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 22:04:21;Tecnologías de la Información, Mención Seguridad de Redes y Comunicaciones;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 22:05:55;Tecnologías de la Información, Mención Seguridad de Redes y Comunicaciones;7;8;9;8;9;7;8;9;8;8;7;8;9;8;8;8;8;8;8;9;7;7;7;7;5;6;5;6;5;6;6;6;7;5;7;7;9;8;7;7;7;8;2;6;7;7;7;6;6;6;8;7;8;8
10/8/2020 22:13:08;Tecnologías de la Información, Mención Seguridad de Redes y Comunicaciones;8;9;9;9;9;9;9;9;8;8;8;8;9;9;9;9;9;8;8;9;7;7;7;8;8;7;4;7;9;8;5;8;8;1;7;8;8;8;9;9;8;9;5;9;8;8;8;9;6;6;9;9;9;8
10/8/2020 22:15:38;Tecnologías de la Información, Mención Seguridad de Redes y Comunicaciones;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 22:21:35;Tecnologías de la Información, Mención Seguridad de Redes y Comunicaciones;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 22:23:20;Tecnologías de la Información, Mención Seguridad de Redes y Comunicaciones;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 22:27:47;Tecnologías de la Información, Mención Seguridad de Redes y Comunicaciones;9;9;9;8;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;8;9;9;9;8;8;9;9;9;9;9;9;8;9;8;9;9;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9
